ProjectName,Language,ShareReviewComments,Additions,Deletions,ChangedFiles,Assignees,ReviewComments,GeneralComments,TotalPrs,Commits,Period
apache/storm,Java,0.14583333333333334,27922,8986,304,0,35,205,45,117,10
apache/storm,Java,0.15017064846416384,7979,3147,482,0,44,249,40,133,11
apache/storm,Java,0.1497175141242938,3012,3010,177,0,53,301,57,118,12
apache/storm,Java,0.2017167381974249,216321,3285,1558,0,47,186,30,307,13
apache/storm,Java,0.26973684210526316,21760,4316,238,0,82,222,36,146,14
apache/storm,Java,0.17613636363636365,2071,956,108,0,31,145,39,69,15
apache/storm,Java,0.25263157894736843,37890,26793,904,0,72,213,39,344,16
apache/storm,Java,0.24858757062146894,12237,3969,345,0,88,266,51,145,17
apache/storm,Java,0.3245192307692308,120317,7460,426,0,135,281,57,107,18
apache/storm,Java,0.5662431941923775,77350,63397,885,0,624,478,75,280,19
apache/storm,Java,0.5517993456924755,94563,52974,1656,0,506,411,64,238,20
apache/storm,Java,0.424190800681431,17054,2815,349,0,249,338,61,165,21
apache/storm,Java,0.6352459016393442,312029,322200,2265,0,620,356,73,450,22
apache/storm,Java,0.5501373626373627,25050,11039,626,0,801,655,110,341,23
apache/storm,Java,0.3885778275475924,1579183,69044,6492,0,347,546,109,268,24
apache/storm,Java,0.2292134831460674,408647,154184,3632,0,102,343,81,475,25
appcelerator/alloy,JavaScript,0.0,216,33,8,0,0,18,10,16,1
appcelerator/alloy,JavaScript,0.0,158,14,2,0,0,4,5,7,2
appcelerator/alloy,JavaScript,0.0,36090,258,96,0,0,12,10,19,3
appcelerator/alloy,JavaScript,0.0,9950,985,311,0,0,27,14,84,4
appcelerator/alloy,JavaScript,0.0,9447,464,503,0,0,16,26,67,5
appcelerator/alloy,JavaScript,0.0,9362,3050,463,0,0,15,39,79,6
appcelerator/alloy,JavaScript,0.0,2454,921,189,0,0,34,28,65,7
appcelerator/alloy,JavaScript,0.0,776,67,74,1,0,17,15,22,8
appcelerator/alloy,JavaScript,0.0,1402,324,136,1,0,18,15,49,9
appcelerator/alloy,JavaScript,0.0,1656,756,121,0,0,2,14,27,10
appcelerator/alloy,JavaScript,0.0,591,393,72,0,0,4,8,8,11
appcelerator/alloy,JavaScript,0.0,27974,668,288,0,0,14,25,36,12
appcelerator/alloy,JavaScript,0.14285714285714285,2301,192,121,0,2,12,31,59,13
appcelerator/alloy,JavaScript,0.25,661,103,63,0,1,3,12,18,14
appcelerator/alloy,JavaScript,0.0,1339,268,132,0,0,21,23,35,15
appcelerator/alloy,JavaScript,0.12121212121212122,2775,1083,343,0,4,29,42,95,16
appcelerator/alloy,JavaScript,0.0,3156,573,291,0,0,18,44,104,17
appcelerator/alloy,JavaScript,0.0,2984,654,314,0,0,33,29,39,18
appcelerator/alloy,JavaScript,0.11764705882352941,1486,2138,822,0,4,30,36,66,19
appcelerator/alloy,JavaScript,0.03125,3877,1677,150,0,2,62,47,70,20
appcelerator/alloy,JavaScript,0.0,5342,1853,263,0,0,53,35,94,21
appcelerator/alloy,JavaScript,0.0,757,142,201,0,0,13,13,87,22
appcelerator/alloy,JavaScript,0.3333333333333333,65806,1130,1176,0,12,24,18,41,23
appcelerator/alloy,JavaScript,0.14285714285714285,998,41,62,0,6,36,15,24,24
appcelerator/alloy,JavaScript,0.18181818181818182,468,133,52,0,4,18,10,15,25
