ProjectName,Language,ShareReviewComments,Additions,Deletions,ChangedFiles,Assignees,ReviewComments,GeneralComments,TotalPrs,Commits,Period
apache/storm,Java,0.2268041237113402,959,864,51,0,22,75,22,48,35
apache/storm,Java,0.1506849315068493,4745,1893,223,0,22,124,22,308,36
apache/storm,Java,0.3597122302158273,33145,24900,681,0,50,89,17,36,37
apache/storm,Java,0.27053140096618356,9951,3589,248,0,56,151,26,88,38
apache/storm,Java,0.21768707482993196,2286,380,97,0,32,115,25,57,39
apache/storm,Java,0.4230769230769231,8225,2448,126,0,99,135,24,41,40
apache/storm,Java,0.1978021978021978,112092,5012,300,0,36,146,33,66,41
apache/storm,Java,0.2925531914893617,6837,1529,204,0,55,133,24,46,42
apache/storm,Java,0.6225382932166302,70513,61868,681,0,569,345,51,234,43
apache/storm,Java,0.2853107344632768,8211,3761,350,0,101,253,35,111,44
apache/storm,Java,0.7193605683836589,86352,49213,1306,0,405,158,29,127,45
appcelerator/titanium_mobile,Objective-C,0.4595959595959596,13129,2234,200,15,91,107,44,186,1
appcelerator/titanium_mobile,Objective-C,0.4666666666666667,69230,19635,1336,29,105,120,68,829,2
appcelerator/titanium_mobile,Objective-C,0.2985781990521327,48338,16821,861,26,63,148,88,776,3
appcelerator/titanium_mobile,Objective-C,0.35135135135135137,8782,7685,277,22,104,192,87,506,4
appcelerator/titanium_mobile,Objective-C,0.11956521739130435,19176,2803,790,22,22,162,75,127,5
appcelerator/titanium_mobile,Objective-C,0.27388535031847133,3959,655,129,13,43,114,68,124,6
appcelerator/titanium_mobile,Objective-C,0.06818181818181818,340,67,40,9,3,41,32,41,7
appcelerator/titanium_mobile,Objective-C,0.3103448275862069,1123,437,84,14,36,80,51,82,8
appcelerator/titanium_mobile,Objective-C,0.4088669950738916,96871,21917,1930,17,83,120,89,761,9
appcelerator/titanium_mobile,Objective-C,0.4084507042253521,5151,648,168,8,58,84,30,149,10
appcelerator/titanium_mobile,Objective-C,0.25728155339805825,6304,3388,200,21,53,153,83,156,11
appcelerator/titanium_mobile,Objective-C,0.21311475409836064,26596,15787,354,19,26,96,57,344,12
appcelerator/titanium_mobile,Objective-C,0.14728682170542637,6730,3191,370,6,19,110,83,374,13
appcelerator/titanium_mobile,Objective-C,0.20618556701030927,401488,19333,2820,5,20,77,53,135,14
appcelerator/titanium_mobile,Objective-C,0.30612244897959184,1258,1810,82,3,30,68,28,66,15
appcelerator/titanium_mobile,Objective-C,0.10416666666666667,1465,1803,101,9,10,86,60,97,16
appcelerator/titanium_mobile,Objective-C,0.08064516129032258,21637,75227,1207,0,5,57,50,96,17
appcelerator/titanium_mobile,Objective-C,0.15217391304347827,1539,1304,149,8,14,78,59,89,18
appcelerator/titanium_mobile,Objective-C,0.056179775280898875,2374,1979,187,10,5,84,53,241,19
appcelerator/titanium_mobile,Objective-C,0.09836065573770492,38642,85636,1509,6,6,55,34,272,20
appcelerator/titanium_mobile,Objective-C,0.1896551724137931,1489,169,54,3,11,47,27,59,21
appcelerator/titanium_mobile,Objective-C,0.19642857142857142,23282,47852,1285,6,11,45,27,265,22
appcelerator/titanium_mobile,Objective-C,0.43609022556390975,344077,177234,1516,2,58,75,38,86,23
appcelerator/titanium_mobile,Objective-C,0.13372093023255813,18226,7950,405,1,23,149,116,343,24
appcelerator/titanium_mobile,Objective-C,0.10784313725490197,2493,733,146,0,11,91,69,211,25
appcelerator/titanium_mobile,Objective-C,0.046875,1136,370,42,5,3,61,35,94,26
appcelerator/titanium_mobile,Objective-C,0.29411764705882354,13242,2617,752,3,40,96,64,199,27
appcelerator/titanium_mobile,Objective-C,0.3118279569892473,87649,6325,1302,2,58,128,63,144,28
appcelerator/titanium_mobile,Objective-C,0.32,98336,954798,2429,0,64,136,53,672,29
appcelerator/titanium_mobile,Objective-C,0.2809917355371901,5570,1319,215,3,68,174,90,154,30
appcelerator/titanium_mobile,Objective-C,0.23529411764705882,570,303,42,1,12,39,25,44,31
appcelerator/titanium_mobile,Objective-C,0.1958762886597938,2389,1509,92,1,19,78,53,75,32
appcelerator/titanium_mobile,Objective-C,0.12307692307692308,1924,1253,91,0,8,57,30,62,33
appcelerator/titanium_mobile,Objective-C,0.07407407407407407,1546,6256,270,0,4,50,30,54,34
appcelerator/titanium_mobile,Objective-C,0.25316455696202533,64698,6829,782,8,20,59,41,86,35
appcelerator/titanium_mobile,Objective-C,0.041666666666666664,5024,978,241,3,3,69,49,123,36
appcelerator/titanium_mobile,Objective-C,0.23404255319148937,2084,1764,210,0,11,36,26,61,37
appcelerator/titanium_mobile,Objective-C,0.23214285714285715,904,285,118,3,13,43,29,48,38
